SIO2(WT%),MGO(WT%)
72.39,0
74.15,0
73.25,0
72.8,0
75.86,0
75.94,0
73.31,0
77.4,0.05
78.54,0
78.26,0
78.23,0
76.58,0
75.34,0
76.4,0
77.69,0
77.55,0
78,0
76.1,0
76.36,0
75.78,0.01
68.1552542372881,1.16285714285714
68.887580221998,0.990768920282543
69.6194256111055,1.04176139221406
69.1915271232327,1.20556502556904
69.3436123348018,1.1795154185022
69.5379477124183,1.07772448466566
71.0402838013391,1.3390726491456
70.7793573573573,1.24864264264264
68.2727214428858,1.31690581162325
66.6184420544778,1.55723791335813
69.4705286872935,1.14745569240012
69.7092379331064,1.19727718806329
70.5094653266332,0.912521608040201
68.140020189784,1.23926711084191
68.2875045280741,1.42081907828537
61.93,1.28
66.42,1.65
67.3856144067797,1.44659604519774
66.5424241201976,1.90988706261974
68.3230010040161,1.30157831325301
69.1483390068082,1.57805366439728
67.6050536448411,0.981363681941241
74.0689760920004,9.91021890446888E-02
76.037122510063,1.75409639797709
69.9646600766593,0.931276982045592
70.3697820383451,0.65580423814329
69.8228559991994,0.899982988091664
65.9254525341915,1.08738938053097
70.0698974049487,0.812576946288473
66.49,1.27
74.6042852831707,0.321402273413138
74.5879828068772,0.217141143542583
74.4480668473351,9.92773261065944E-02
68.92,0.94
66.5236259541985,1.89897950984331
68.9406682673069,0.99109643857543
68.2774875024995,1.90124875024995
70.6471442875738,0.80689596475418
73.1089764094362,1.0938024790084
71.7136891554223,0.29544227886057
71.843177953386,0.255006501950585
71.49,0.33
68.1453366659865,1.12547949398082
64.910787497463,2.48388065760097
68.3422575133179,1.6302181123731
69.3089901502338,1.31066958511591
60.9270633802817,4.38566901408451
68.7468032621829,1.34003725332259
75.6,0.56
75.57,0.51
76.14,0.08
75.91,0.07
76.12,0.1
74.34,0.24
74.67,0.23
73.84,0.27
74.84,0.21
77.08,0.2
75.92,0.32
74.93,0.36
75.42,0.28
73.09,0.46
73.58,0.55
72.07,0.55
72.88,0.53
71.52,0.85
72.34,0.64
71.08,0.6
70.64,0.41
50.9,3.354
69.22,0.86
,
,
,
,
68.43,1.06
68.53,0.98
70.26,0.93
68.01,1.08
68.89,1.05
74.21,0.31
73.12,0.47
73.31,0.46
73.26,0.5
69.3,0.95
75.79,0.17
75.29,0.18
74.47,0.16
75.48,0.19
74.4,0.23
74.18,0.29
74.4,0.25
73.76,0.19
74.88,0.19
75.68,0.12
76.19,0.12
76.58,0.13
76.53,0.12
67.76,1.09
72.42,0.7
68.95,2.06
73.79,1.07
73.28,0.74
74.3,0.37
73.53,0.56
66.42,2.06
77.82,0.65
76.65,2.1
78.36,1.19
73.79,0.41
73.99,0.31
74.21,0.23
75.6,0.36
67.04,1.24
70.56,0.79
71.61,0.76
72.33,0.62
67.28,1.41
68.59,0.99
68.86,1
69.41,1.03
73.89,0.77
74.38,0.26
74.52,0.22
75.76,0.14
73.77,0.45
75.66,0.35
73.5,0.39
74.29,0.43
75.88,0.2
75.79,0.51
76.34,0.1
69.35,1.49
69.81,1.43
71.27,1.19
68.04,1.04
72.3,0.36
73.33,0.44
71.79,0.01
75.33,0.13
75.44,0.07
77.48,0.12
75.5,0.3
75.97,0.05
73.13,0.54
75.29,0.48
70.02,0.88
70.45,1.15
71.29,0.25
73.58,0.23
73.89,0.56
74.06,0.39
74.21,0.26
66.21,1.21
68.02,0.21
71.26,0.29
71.57,0.17
73.63,0.34
64.62,2.24
64.76,1.58
66.6,1.22
68.28,1.16
72.72,0.62
73.26,0.76
71,0.72
72.3,0.66
72.82,0.44
69.78,0.61
70.51,0.35
70.54,0.84
70.86,0.34
71.66,0.82
73.03,0.62
69.24,0.72
72.32,0.69
73.05,0.52
68.33,2.03
69.97,1.79
75.3,0.89
77.12,0.6
77.54,0.69
67.02,2.15
68.59,1.58
69.06,1.4
76.11,0.19
73.35,0.13
65.53,1.89
67.7,1.58
68.05,1.57
69.14,1.01
76.2,0.08
58.54,2.55
62.95,1.81
,
,
,
,
,
,
,
71.88,0.69
70.22,0.73
68.6,1.1
75.54,0.37
76.3,0.37
68,0.88
72.19,0.62
71.8,0.64
75.24,0.4
78.99,0.34
76.36,0.17
73.76,0.31
74.76,0.75
71.21,0.63
71.21,0.65
75.78,0.53
74.52,0.6
75.34,0.49
71.36,0.023
71.15,21
70.22,0.02
70.52,0.026
72.03,24
67.7,1.39
73.5,0.59
71.6,0.78
69.4,1.11
68,1.57
74.39,0.42
78.45,0.28
74.27,0.11
73.44,0.19
74.98,0.14
75.41,0.23
75.84,0.17
76.29,0.16
75.21,0.2
75.18,0.2
75.98,0
74.9,0.13
76.37,0.38
75.08,0.05
74.29,0.09
75.41,0.06
74.64,0.07
75.88,0.05
75.31,0.09
75.22,0.14
74.97,0.42
75.76,0.28
77.51,0.11
75.37,0.19
76.95,0.14
75.53,0.23
74.54,0.18
78.39,0.16
73.58,0.2
73.54,0.2
74.98,0
74.83,0.13
76.12,0.38
76.09,0.05
75.58,0.09
76.68,0.06
74.93,0.17
75.2,0.06
75.51,0.03
76.68,0.07
73.96,0.13
74.69,0.21
76.38,0.11
77.05,0.08
76.69,0.06
75.81,0.07
78.15,0.07
78.09,0.07
76.97,0.06
76.1,0.15
76.98,0.12
75.18,0.09
75.34,0.14
75.91,0.09
75.46,0.17
76.31,0.08
75.93,0.13
74.19,0.24
76.46,0.37
77.56,0.16
65.85,1.36
74.37,0.51
71.18,0.15
76.08,0.17
72.62,0.95
,
71.76,1.01
66.57,1.23
66.38,1.38
69.07,0.9
66.43,1.21
68.21,1.2
66.38,1.45
67.97,1.3
65.34,1.68
66.74,1.38
66.89,1.29
80.79,1.2
76.88,1.22
70.88,1.47
71.08,1.48
76.79,0.24
76.33,0.26
69.05,1.18
69.28,1.2
75.86,0.29
64.27,1.19
68.22,1.33
67.43,1.28
69.25,1.28
67.86,1.29
66.05,1.05
65.81,1.35
71.04,0.95
67.33,1.25
67.1,0.86
66.77,0.93
76.11,0.03
74.93,0.03
76.39,0.13
75.76,0.11
73.55,0.12
73.9,0.11
75.97,0.09
76.91,0.06
77.52,0.17
80.06,0.25
78.4,0.16
74.16,0.13
75.71,0.07
77.1,0.07
76.34,0.04
76.11,0.32
74.25,0.35
74.81,0.41
73.86,0.53
76.26,0.28
75.08,0.39
75.24,0.27
74.64,0.67
76.02,0.1
75.98,0.11
74.04,0.34
69.65,0.83
72.13,0.56
74.46,0.41
74.12,0.4
75.34,0.06
75.36,0.09
74.52,0.08
74.47,0.09
74.59,0.08
74.41,0.04
74.98,0.04
76,0.09
78.27,0.1
76.07,0.17
77.05,0.09
71.17,0.54
70.92,0.56
77.04,0.69
71.37,0.93
74.78,0.59
72.38,0.68
65.93,0.36
66.3,0.28
67.75,0.36
69.57,0.29
74.37,0.23
75.45,0.33
73.8,0.4
74.49,0.32
73.92,0.41
72.18,0.52
74.56,0.3
73.28,0.23
74.13,0.15
73.33,0.21
75.77,0.28
72.56,0.44
73.26,0.34
73.37,0.33
73.97,0.3
73.25,0.41
72.75,0.35
72.75,0.44
74.11,0.36
73.1,0.52
76.04,0.27
72.5,0.36
73.2,0.42
74.05,0.18
73.53,0.16
72.84,0.25
73.46,0.27
74.6,0.23
75.52,0.22
75.4,0.22
75.17,0.22
77.15,0.1
77.99,0.07
76.24,0.19
79.06,0.11
77.36,0.18
74.37,0.39
74.26,0.35
70.58,0.54
72.06,0.39
71.98,0.39
56.05,5.17
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
76.13,0.11
76.24,0.14
75.39,0.13
75.27,0.11
73.84,0.18
75.7,0.14
76.1,0.11
75.88,0.12
77.48,0.03
76.17,0.02
76.87,0.01
76.29,0.02
76.56,0.03
76.56,0.04
76.99,0.15
77.46,0.16
76.15,0.03
76.32,0.05
75.2,0.04
75.48,0.06
74.83,0.31
73.61,0.28
73.82,0.29
72.97,0.43
73.02,0.24
74.03,0.22
74.52,0.26
69.19,0.71
69.99,0.76
66.87,1.03
66.63,1.22
68.66,0.83
72.92,0.55
72.19,0.22
71.56,1.01
72.02,0.98
71.95,0.99
71.16,0.99
71.88,1
71.78,0.96
71.57,0.98
72.05,0.5
73.48,0.31
73.77,0.31
73.59,0.32
70.71,0.27
69.57,0.25
72.47,0.16
70.78,0.22
74.35,0.08
73.51,0.04
73.01,0.04
71.71,0.05
71.92,0.07
69.9,0.01
68.56,0.01
74.08,0.01
72.52,0.01
72.29,0.04
73.84,0.01
73.64,0.01
73.42,0.01
72.87,0.01
73.19,0.02
73.2,0.01
76.07,0.01
75.79,0.01
75.35,0.01
75.98,0.01
75.97,0.01
73.9,0.01
75.15,0.01
73.63,0.01
69.384,0.892
70.72,0.785
70.713,0.833
70.364,0.878
70.265,0.801
66.52,0.25
65.91,0.26
65.38,0.3
67.34,0.24
72.72,0.14
67.1,0.28
66.77,0.29
67.17,0.33
67.6,0.34
70.06,0.36
68.98,0.33
67.9,0.2
66.92,0.24
68.46,0.24
69.71,0.16
71.32,0.17
70.51,0.17
74.23,0.05
73.43,0.01
73.6,0.02
73.85,0.05
73.32,0.12
72.66,0.05
71.18,0.05
72.65,0.44
71.35,0.16
73.31,0.13
71.7,0.36
69.92,0.18
70.38,0.05
72.88,0.07
70.43,0.51
71.13,0.02
70.96,0.28
73.09,0.01
71.91,0.21
74.62,0.15
71.52,0.18
75.5,0.12
75.18,0.04
74.83,
75.43,
77.4,
76.52,
75.5,0.02
78.29,0.07
69.7,0.39
75.3,0.44
71.3,0.48
75.7,0.34
74.3,0.23
71.5,0.48
73.9,0.47
66.5,1.14
75.4,0.16
76.6,0.21
74.3,0.35
71,0.84
75.8,0.47
74.8,0.27
63.6,2.51
74,0.39
75.1,0.45
72.8,0.44
73.2,0.68
73.3,0.87
73.6,0.76
74.4,0.55
73.1,0.42
73.7,0.3
75.1,0.52
73.5,0.29
74.2,0.4
71.0692292932663,1.14043673712749
69.9805831008038,0.971416740372335
70.4620836929319,1.06956257589096
70.6314223250392,1.00165520711213
69.953,0.885
69.317,1.063
69.6395612133268,1.32636903419649
69.4864637544611,1.56936816290846
68.8070389061791,1.31055014023955
70.3097150981503,1.32294513702744
69.084,1.587
69.733,1.414
74.13,0.11
72.5,0.37
73.73,0.55
72.07,0.48
74.02,0.37
72.3,0.37
70.93,0.56
76.3,0.32
71.73,0
70.9,0.92
72.9,0.41
73.1,0.51
73.3,0.65
72.46,0.3
73.29,0.43
73.13,0.41
74.32,0.26
73.68,0.25
74.61,0.18
73.65,0.5
74.46,0.3
72.62,0.58
72.51,0.59
71.47,0.43
69.02,1.38
78.39,0.2
79.75,0.23
74.44,0.53
70.9,0.55
72.02,0.29
71.8,0.52
67.26,1.52
73,0.75
73.29,0.26
72.93,1.01
72.97,0.44
74.53,0
74.76,0.24
62.37,3.51
76,0.26
76.3,0.24
76.6,0.23
76.6,0.21
76.7,0.17
76.4,0.26
76.6,0.2
76.4,0.22
77.4,0.23
78.3,0.39
77.9,0.58
76.41,0.14
70.88,0.48
72.05,0.5
71.12,0.73
73.33,0.44
70.46,0.52
70.78,0.66
70.44,0.88
70.02,0.66
70.74,0.41
69.1,1.06
69.1,1.18
70.6,1.27
69.7,0.48
70.3,1.84
71.5,2.02
69.9,0.06
75.8,0.95
74.7,0.57
72.1,0.85
71.1,0.61
71.3,1.1
76.3,0.76
73.33,0.29
71.36,0.72
73.58,0.49
70.17,0.94
71.8,0.78
71.63,0.62
70.3,1.02
70.58,0.64
72.1,0.91
70.36,0.93
70.12,1.61
70.55,0.87
74.14,0.43
70.48,0.82
70.65,0.57
73.92,0.58
73.66,0.62
76.74,0.48
75.2,0.43
73.55,0.59
72.78,0.5
74.44,0.72
74.28,0.58
76.14,0.55
73.9,0.61
74.74,0.61
70.64,0.5
73.91,0.51
71.11,0.94
76.6,0.14
70.2,0.72
71.09,0.92
75.64,0.34
70.9,0.95
73.34,0.43
74.12,0.79
75.93,0.51
72.64,1.1
70.56,2.17
73.862,0.179
72.359,0.333
72.563,0.321
72.573,0.26
72.549,0.26
72.167,0.231
72.273,0.259
77.05,0.04
82.72,0.03
77.86,0.08
76.5,0.09
73.93,0.1
75.3,0.05
73.73,0.16
73.81,0.2
73.34,0.1
76.78,0.04
76.96,0.06
76.85,0.03
76.63,0.02
73.76,0.25
71.9,0.14
73.47,0.23
76.619,0.167
76.029,0.165
76.918,0.892
74.671,1.131
78.14,0.1
78.04,0.1
77.14,0.1
79.4,0.02
78.97,0.03
76.23,0.07
71.06,0.54
71.97,0.83
73.32,1.33
70.17,1
72.89,0.56
70.72,0.75
70.52,0.83
70.1,0.66
70.07,0.69
70.89,0.67
70.57,0.68
71.3,0.51
70.18,0.65
73.08,0.2
76.23,0.02
73.9,0.21
76.72,0.03
70.23,0.7
70.5,0.64
70.52,0.64
70.43,0.64
70.46,0.61
70.33,0.63
70.07,0.64
70.22,0.65
70.15,0.61
74.5,0.22
73.7,0.29
76.2,0.09
76,0.23
71.7,0.83
69.02,0.92
67.22,1.1
68.52,1.1
70.6,1.3
69.6,1.07
67.16,1.04
68.04,1.09
67.7,0.81
68.6,0.71
67.23,0.82
69.68,0.72
68.09,0.81
73.72,0.47
73.7,0.44
72.64,0.29
74.23,0.22
71.5,0.4
74.28,0.12
74.61,0.17
73.51,0.19
72.63,0.19
72.29,0.15
67.02,1.36
73.43,0.55
71.83,0.87
76.07,0.24
73.27,0.65
74.27,0.53
71.36,0.33
72.48,0.35
72.9,0.26
70.31,0.97
70.52,0.66
70,1.11
68.74,0.94
72.19,0.5
74.48,0.25
72.42,0.35
71.67,0.5
73.81,0.52
74.34,0.56
71.17,0.62
71.11,0.62
72.21,0.55
72.22,0.42
71.83,0.47
72.46,0.37
73.06,0.42
74.86,0.19
74.87,0.2
73.63,0.47
75.1,0.4
72.38,0.39
72.9,0.41
72.02,0.6
73.71,0.28
72.92,0.42
73.12,0.31
73.07,0.33
72.37,0.35
73.91,0.39
73.25,0.37
72.7,0.44
70.71,0.61
72.46,0.4
72.21,0.44
72.56,0.26
72.57,0.4
72.73,0.36
73.82,0.37
72.8,0.42
69.03,0.99
74.31,0.3
72.55,0.36
71.29,0.54
72.67,0.47
76.83,0.04
76.26,0.13
79.49,0.09
76.58,0.08
76.51,0.06
75.69,0.05
75.3,0.14
74.47,0.14
78.13,0.06
74.22,0.13
75.77,0.12
74.94,0.08
75.09,0.1
,
71.38,0.85
75.06,0.39
68.48,0.92
76.83,0.24
72.67,0.66
76.66,0.23
74.8,0.34
76.42,0.23
77.42,0.11
77.32,0.13
76.55,0.12
77.11,0.1
77.5,0.1
77.44,0.1
77.51,0.1
71.279,0.557
71.354,0.688
71.58,1.05
71.72,1.09
71.23,1.11
71.55,1.01
71.36,1.04
71.17,0.59
70.63,0.75
62.52,3.29
66.15,2.61
69.5,1.25
74.636,0.014
63.767,3.822
76.46,0.06
71.02,1.14
75.31,0.03
74.468,0.309
71.33,0.89
75.38,0.3
61.42,3.36
61.76,3.65
74.28,0.25
74.1,0.29
74.51,0.27
73.54,0.29
75.01,0.28
73.77,0.31
73.48,0.33
74.34,0.36
74.24,0.33
74.33,0.3
73.13,0.38
66.62,1.54
68.13,0.5
65.84,1.86
68.35,1.43
66.6,1.64
77.46,0.19
77.63,0.19
77.91,0.19
74.104,0.365
73.933,0.321
73.793,0.371
74.542,0.399
74.678,0.337
72.64,0.62
76.53,0.09
76.6,0.13
78.53,0.16
77.55,0.05
78.18,0.19
75.79,0.28
76.17,0.4
76.62,0.47
72.54,0.71
70.33,0.752
59.58,2.24
60.94,1.96
61.13,1.97
62.71,1.79
61.91,1.69
66.14,1.48
66.39,1.27
64.45,1.43
61.57,1.67
64.05,1.66
71.04,0.29
72.02,0.26
69.63,0.36
70.36,0.39
70.8,1.16
70.63,1.37
71.36,1.48
75.46,0.8
75.18,0.9
74.77,1.15
72.35,0.56
75.66,0.12
68.1,1.15
64.33,1.46
70.23,0.65
70.45,0.62
73.69,0.43
74.56,0.59
73.74,0.39
75.9,0.26
75.09,0.32
75.14,0.17
77.4,0.29
74.02,0.46
71.22,0.96
72.57,0.65
71.08,1.09
74.35,0.43
61.92,3.17
69.54,1.05
70.74,1.09
70.79,1.07
66.19,1.38
73.11,0.42
65.83,1.67
75.66,0.19
75.63,0.09
75.85,0.1
71.662,0.403
72.605,0.253
72.116,0.319
71.23,0.251
72.269,0.31
72.8,0.188
69.869,0.988
70.5,0.835
70.816,0.746
70.501,0.833
70.273,0.931
70.5,0.876
70.481,0.863
70.783,0.813
70.543,0.873
70.768,0.85
70.556,0.802
71.123,0.778
71.276,0.963
70.94,0.83
70.711,0.928
69.909,0.83
72.025,0.596
70.721,0.918
70.861,0.72
74.8525156269753,1.054
75.4999389002037,1.21
75.6419118417224,1.219
68.0527164678499,1.667
68.9787190864126,1.382
75.0602465813209,0.294
74.313299389002,0.248
78.0877276694792,0.279
73.4080077537891,0.273
70.333,0.409
74.387229,0.214
75.403,0.239
77.022519,0.24
76.855716,0.194
76.536915,0.203
74.970546,0.18
74.627,0.26
70.93,0.61
75.94,0.15
70.2,0.23
62.4,1.38
67.4,0.77
71.9,0.14
67,0.38
68.2,0.52
53.5,2.77
67.4,0.45
65.9,0.7
68.1,0.51
66.2,0.61
68.1,0.51
70.1,0.62
67.4,0.64
68.8,0.68
68.8,0.25
71.5,0.19
72,0.24
70.0090026855469,1.25999999046326
69.8850021362305,0.349999994039536
68.7750015258789,0.300000011920929
69.8629989624023,0.620000004768372
76.46,0.04
75.32,0.04
62.6,2.12
70.2,0.17
72.26,0.71
75.36,1
75.41,0.54
72.87,0.95
71.3,1.44
69.83,1.42
68.5,1.52
74.34,0.45
73.0210415623435,0.388515773660491
74.0542986062368,0.388396671011732
76.7130393432776,0.198918810691761
75.93,0.24
73.92,0.51
73.23,0.6
72.81,0.85
72.78,0.7
71.23,0.46
71.28,0.78
71.76,0.43
70.01,0.95
70.15,0.96
68.47,1.51
67.68,1.68
70.41,1
71.7,0.53
74.9,0.47
74,0.49
72.31,0.29
76.6,0.21
77.28,0.16
73.19,0.14
73.82,1.23
73.5,0.91
76.03,0.29
75.47,0.29
72.14,0.92
76.92,0.11
73.4,0.11
73.08,0.33
70.96,0.23
75.08,0.08
69.1,1.12
68.79,1.03
77.36,0.09
71.85,0.42
69.24,0.4
76.84,0.27
72.7,0.38
72.66,0.4
70.73,0.52
71.04,0.51
69.29,0.46
72.35,0.41
71.93,0.37
72.6,0.32
72.22,0.37
72.55,0.33
70.87,0.44
72.22,0.42
72.07,0.44
72.86,0.41
72.64,0.4
70.89,0.4
72.88,0.24
73.34,0.25
73.38,0.25
73.34,0.22
73.85,0.23
,
72.69,0.29
72.6,0.31
71.64,0.3
72.09,0.32
73.22,0.12
73.15,0.1
73.33,0.15
73.97,0.18
71.58,0.3
71.36,0.3
72.26,0.32
72.89,0.29
72.89,0.31
71.76,0.29
71.98,0.32
71.31,0.31
71.36,0.34
71.31,0.33
72.19,0.449
69.9,0.835
70.67,0.607
67.94,0.472
69.51,0.85
70.07,0.999
69.6,0.914
72.18,0.48
67.6,1.15
68.65,1
61.34,3.7
65,2.43
72.79,0.337
71.06,0.484
69.39,0.953
69.11,0.708
71.33,0.487
73.13,0.377
66.68,1.22
66.75,1.28
68.79,0.952
69.25,1.12
71.86,0.454
60.1,3.89
53.69,5.74
59,3.72
75.34,0.191
51.52,5.49
61.79,5.7
52.65,8.67
52.44,5.04
67.11,1.33
69.75,0.949
67.89,1.27
73.3,0.349
74.21,0.343
74.34,0.277
75.19,0.173
73.85,0.288
72.74,0.309
73.41,0.199
73.52,0.275
73.81,0.317
73.43,0.346
74.08,0.238
73.73,0.267
73.26,0.293
74.07,0.211
74.34,0.216
74.34,0.196
74.67,0.175
54.19,5.76
58.38,5.53
57.83,3.84
57.65,6.16
58.44,4.33
57.36,6.42
57.46,6.21
59.69,3.08
59.92,3.5
62.9,2.74
58.5,4.06
,
,
,
,
69.96,0.96
70.57,0.8
70.62,0.84
77.75,0.05
76.81,0.03
74.05,0.06
71.65,0.08
,
,
,
65.11,0.03
65.35,0
67.58,0.01
65.44,0.02
66.07,0.02
68.032,0
72.659,0.01
69.08,0.01
68.71,0.02
67.11,0.02
74.41,
70.82,0.04
77.75,0.34
66.22,0.95
65.17,1.16
77.31,0.25
78.46,0.18
79.55,1.15
78.22,0.29
75.68,0.21
73.97,0.26
66.48,1.32
67.01,1.66
75.65,0.16
71.74,0.86
74.12,0.14
74.83,0.48
72,0.78
69.91,1.05
70.37,0.49
67.97,0.71
65.9,0.97
64.04,0.86
66.51,0.4
71.21,0.39
71.29,0.51
72.81,0.52
70.3,0.97
69.68,1.15
65.56,2.28
68.09,1.87
64.08,2.6
69.15,1.53
76.61,0.05
77.41,0.07
76.75,0.07
77.01,0.06
76.78,0.05
75.76,0.09
74.08,0.07
75.9,0.07
76.22,0.08
76.2,0.1
76.45,0.07
73.11,0.08
77.18,0.06
76.72,0.07
76.74,0.05
76.89,0.08
76.69,0.07
76.99,0.08
77.43,0.05
73.5,0.08
75.75,0.13
77.84,0.06
77.82,0.05
77.53,0.04
77.22,0.06
76.58,0.06
77.56,0.06
77.06,0.05
77.29,0.05
76.66,0.06
76.94,0.05
77.12,0.04
,
,
75.35,0.2
74.05,0.1
73.83,0.05
74.68,0.03
74.77,0.07
70.83,0.05
76.4,0.57
76.06,0.66
79.62,0.36
75.58,0.66
72.8,0.56
76.28,1.23
77.32,0.33
77.44,0.53
73.22,0.52
75.38,0.39
75.75,0.22
76.01,0.09
76.25,0.13
75.9,0.09
76.03,0.09
76.61,0.12
75.23,0.03
75.44,0.06
74.82,0.04
75.96,0.04
75.6,0.02
75.54,0.02
75.32,0.02
75.59,0.02
,
,
76.46,0.1
76.39,0.13
76.06,0.13
75.93,0.15
76.83,0.15
77.18,0.1
75.82,0.03
75.35,0.02
75.36,0.03
75.93,0.03
75.64,0.03
75.95,0.04
73.47,0.06
74.56,0.05
,
,
,
,
,
75,0.45
75.7,0.44
74.08,0.44
75.08,0.47
74.16,0.42
75.45,0.42
,
,
,
74.03,0.29
74.46,0.29
74.53,0.24
74.27,0.28
74.95,0.25
74.32,0.26
74.33,0.27
74.55,0.28
,
,
77.55,0.14
77.55,0.13
77.81,0.15
77.23,0.12
77.34,0.13
77.21,0.09
,
75.91,0.15
76.24,0.21
76.11,0.22
76.15,0.22
75.91,0.19
75.97,0.16
75.49,0.18
,
63.42,2.23
,
,
63.88,2.24
63.87,2.25
64.2,2.24
64.02,2.22
63.57,2.3
63.41,2.34
64.33,2.24
65,2.23
64.13,2.33
,
,
,
,
,
,
,
67.83,0.77
69.18,0.85
68.24,0.82
68.7,0.79
68.05,0.79
68.4,0.8
68.68,0.77
,
,
74.99,
76.87,0.11
76.76,0.11
76.79,0.11
76.3,0.19
75.8,0.13
75.03,0.34
75.15,0.3
76.68,0.12
76.37,0.2
75.86,0.16
76.07,0.3
77.51,0.19
72.9631022134549,0.577785055038473
,
66.18,1.31
65.45,1.36
64.24,1.98
64.85,1.76
63.0506043843475,2.37656217988117
65.6739020696618,2.17062089853609
72.7,0.57
,
,
71.13,0.32
77.4,0.05
76.3,0.04
77.4,0.05
77.3,0.04
77.1,0.05
72.39,0.24
73.63,0.3
,
68.61,0.92
76.34,0.03
72.58,0.33
69.07,0.59
,
,
71.43,1.03
70,0.7
69.32,0.84
69.8,1.01
69.54,1.13
70.705,0.782
67.838,1.257
71.082,0.841
72.953,0.729
70.1,0.8
69.1,1.4
68.3,1.1
65.3,1.4
71.1,0.5
68.6,1
64.6,2.6
67,1.4
67.4,1.3
67.7,0.9
68.1,0.9
69.4,0.6
70.4,0.7
70.84,1.25
71.2,1
76.62,0
75.24,0.07
75.93,0.11
77.19,0.05
75.89,0.06
76.88,0.03
76.23,0.06
77.12,0.06
74.82,0.15
74.04,0.18
73.73,0.21
69.85,0.05
73.54,0.2
74.59,0.16
78.9,0.467
74.7,0.806
67.7,1.74
66.2,1.94
71.5,0.947
70.95,0.5
71.17,0.54
71.88,0.4
71.15,0.57
71.67,0.51
72.34,0.46
72.25,0.39
73.69,0.23
74.43,0.23
75.18,0.16
74.5,0.18
74.76,0.19
74.44,0.31
70.88,0.92
69.26,1.03
75.915,0.269
75.539,0.269
78.91,0.031
78.202,0.058
79.386,0.043
75.78,0.27
76.99,0.17
78.05,0.19
78.29,0.32
77.12,0.23
67.78,1.41
66.41,2.04
62.04,3.04
61.46,2.94
44.16,13.88
64.44,1.85
63.51,3.04
71.65,0.69
,
72.43,0.68
70.13,0.82
69.83,0.81
73.39,0.83
77.28,0.49
76.33,0.75
70.54,0.43
,
69.35,0.54
72.03,0.39
70.39,0.47
69.59,0.3
71.83,0.3
71.32,0.34
73.3,0.33
72.07,0.38
69.01,0.71
70.53,0.42
71.46,0.54
68.81,1.33
74.65,0.31
71.98,0.58
70.48,0.69
68.79,1.11
75.21,0.51
71.66,0.55
73.42,0.26
65.15,0.17
70.94,0.28
74.84,0.22
76.21,0.08
,
,
,
,
,
,
,
71.2,0.5
70.4,0.6
75.1,0.2
71.1,0.4
71.1,0.4
69.4,0.6
69.7,0.7
70.4,0.5
,
,
,
,
,
,
,
71.7324427060866,0.52989933763837
71.1612042078605,0.296995743257963
76.138851564291,0.104976932081145
76.5431298240373,0.107668454972305
,
70.33,0.06
74.07,0.05
72.48,0.02
70.25,0.09
71.78,0.05
72.76,0.33
73.05,0.32
73.39,0.35
73.53,0.33
73.23,0.34
73.79,0.2
73.74,0.23
74.48,0.28
72.51,0.35
72.55,0.37
77.65,0.02
77.15,0.04
78.14,0
69.09,0.97
70.84,1.04
69.19,1.05
75.7,0.6
68.5,1.07
75.1,0.2
75.4,0.15
75.7,0.18
74.8,0.3
74.1,0.11
67,1.35
70.4,0.77
70.8,0.19
73.4,0.12
70.3,0.52
71.4,0.24
72.3,0.19
72.8,0.28
77.7,0.08
77.2,0.07
76.8,0.05
77.8,0.07
69.87,1.2
70.35,0.91
70.85,0.84
70.38,1.11
68.75,1.8
71.5,0.54
70.69,0.53
71.02,0.51
70.37,0.5
70.87,0.54
,
,
,
,
,
,
,
,
,
,
,
,
72.99,0.67
74.02,0.47
71.74,0.83
70.83,1.03
72.43,1.01
75.02,0.72
71.82,0.95
73.06,0.93
74.14,0.8
73.5,1.09
71.91,1.03
74.45,0.29
75.2,0.35
74.34,0.31
73.19,0.31
75.15,0.41
74.45,0.16
73.77,0.15
73.54,0.12
74.54,0.09
74.27,0.11
64.14,2.44
64.36,2.53
59.07,4.12
67.86,2
65.57,3.02
72.88,0.89
71.23,0.81
72.15,0.79
71.1,0.98
70.57,0.89
70.76,0.34
70.08,0.36
70.32,0.28
69.57,0.28
69.69,0.37
,
70.25,0.31
70.53,0.3
68.04,0.37
69.77,0.46
68.47,0.97
62.11,1.76
68.41,0.91
68.2,0.91
67.69,0.93
69.19,0.9
67.72,0.92
67.75,0.93
70.24,0.63
71.98,0.28
70.96,0.32
67.06,1.02
69.39,0.73
67.78,1.06
67.01,1.03
65.84,1.09
68.91,1.22
68.97,1.17
67.68,1.18
62.62,2.96
62.9,2.88
62.81,2.89
67.92,1.3
67.91,1.34
66.78,2.18
70.53,0.3
65.52,1.6
67.77,1.34
66.43,1.43
67.73,1.68
68.38,1.46
67.37,1.89
67.53,1.42
64.16,1.99
63.61,2.05
63.04,2.13
62.28,2.01
62.17,1.15
60.83,1.96
74.4,1.1
75.6,0.7
76,0.9
72.5,1.2
73.2,0.4
77.5,0.8
76.6,0.2
66.4,1.9
62.6357242935147,2.88536966860047
69.1723767039344,1.77171053982769
62.763201669708,2.84723393801533
65.9601413633622,1.52058063054807
63.3472993720299,1.72179317551453
60.6135252403165,2.97936033494259
44.4200779653026,17.004305036227
72.4544759456462,0.344485468707475
71.3501348337509,0.7730010395448
