time,latitude,longitude,depth,magnitude,description
2013-11-13 23:45:48.200,-60.3091,-47.2872,10000.0,6.0,SCOTIA SEA
2013-11-16 03:34:34.790,-60.3079,-47.199,24000.0,6.9,SCOTIA SEA
2013-11-17 09:04:56.260,-60.3783,-46.5876,7900.0,7.8,SCOTIA SEA
2013-11-19 13:32:53.410,2.7153,128.4474,56100.0,6.1,HALMAHERA
2013-11-19 17:00:45.010,18.4629,145.165,531100.0,6.0,MARIANA ISLANDS
2013-11-23 07:48:32.020,-17.1613,-176.5188,370100.0,6.5,FIJI ISLANDS REGION
2013-11-25 05:56:50.770,45.4838,150.9624,43100.0,6.0,KURIL ISLANDS
2013-11-25 06:27:34.680,-53.9716,-54.9648,10000.0,6.9,SOUTH ATLANTIC OCEAN
2013-12-01 01:24:15.720,-7.0288,128.4151,25900.0,6.5,BANDA SEA
2013-12-01 06:29:58.320,2.0171,96.8488,21600.0,6.0,NORTHERN SUMATRA
2013-12-08 17:24:54.630,44.4691,149.133,34100.0,6.1,KURIL ISLANDS
2013-12-17 23:38:08.860,20.736,146.7654,22700.0,6.2,MARIANA ISLANDS REGION
2014-01-01 16:03:29.770,-13.8767,167.2723,194800.0,6.5,VANUATU ISLANDS
2014-01-13 04:01:04.530,18.9922,-66.8685,30900.0,6.3,PUERTO RICO REGION
2014-01-20 02:52:45.560,-40.6371,175.7893,32900.0,6.3,NORTH ISLAND
2014-01-21 01:29:11.890,-15.2955,-175.0125,10000.0,6.2,TONGA ISLANDS
2014-01-25 05:14:20.520,-8.0446,109.2225,87800.0,6.2,JAVA
2014-01-26 13:55:43.330,38.191,20.507,13800.0,6.1,GREECE
2014-02-01 03:58:45.070,-56.9339,-27.3456,142900.0,6.2,SOUTH SANDWICH ISLANDS REGION
2014-02-02 09:26:36.630,-32.9594,-177.9203,32600.0,6.4,SOUTH OF KERMADEC ISLANDS
2014-02-03 03:08:46.330,38.2552,20.4368,14500.0,6.0,GREECE
2014-02-07 08:40:13.500,-15.0764,167.4164,124600.0,6.5,VANUATU ISLANDS
2014-02-12 09:19:48.420,35.8767,82.5807,4100.0,6.9,XIZANG
2014-02-18 09:27:14.830,14.596,-58.9719,28300.0,6.5,NORTH ATLANTIC OCEAN
2014-02-26 21:13:40.450,53.5668,-171.9271,271200.0,6.1,FOX ISLANDS
2014-03-02 09:37:54.760,12.5888,-87.704,70400.0,6.2,NEAR COAST OF NICARAGUA
2014-03-02 20:11:22.710,27.4238,127.3279,118900.0,6.5,RYUKYU ISLANDS
2014-03-02 22:17:17.210,14.244,-92.9925,33100.0,6.0,NEAR COAST OF CHIAPAS
2014-03-05 09:56:58.660,-14.835,169.8319,648000.0,6.4,VANUATU ISLANDS
2014-03-10 05:18:13.590,40.7235,-125.0869,6100.0,6.9,OFF COAST OF NORTHERN CALIFORNIA
2014-03-10 17:33:29.920,-5.538,147.942,269400.0,6.0,EASTERN NEW GUINEA REG.
2014-03-11 02:44:06.280,-60.8439,-20.1181,10000.0,6.4,EAST OF SOUTH SANDWICH ISLANDS
2014-03-11 22:03:12.450,-3.1902,148.6003,16300.0,6.1,BISMARCK SEA
2014-03-13 17:06:51.000,33.6222,131.8077,83400.0,6.3,KYUSHU
2014-03-15 08:59:20.160,-14.1014,-76.352,10000.0,6.1,NEAR COAST OF PERU
2014-03-15 23:51:32.300,-5.6717,-80.9351,26500.0,6.3,NEAR COAST OF NORTHERN PERU
2014-03-16 21:16:28.980,-19.9051,-70.6156,9400.0,6.7,NEAR COAST OF NORTHERN CHILE
2014-03-17 05:11:33.400,-20.06,-70.8284,5300.0,6.4,NEAR COAST OF NORTHERN CHILE
2014-03-21 13:41:09.860,7.6804,94.2252,19300.0,6.4,NICOBAR ISLANDS
2014-03-22 12:59:57.000,-19.8225,-70.9441,4400.0,6.2,NEAR COAST OF NORTHERN CHILE
2014-03-23 18:20:01.190,-19.7033,-70.7814,13900.0,6.2,NEAR COAST OF NORTHERN CHILE
2014-03-26 03:29:36.050,-26.1642,179.2589,495600.0,6.4,SOUTH OF FIJI ISLANDS
2014-03-27 03:49:44.480,-12.1378,166.6228,109700.0,6.0,SANTA CRUZ ISLANDS
2014-04-01 23:46:47.380,-19.6193,-70.7877,17100.0,8.1,NEAR COAST OF NORTHERN CHILE
2014-04-01 23:57:56.540,-19.962,-71.0177,10800.0,7.0,OFF COAST OF NORTHERN CHILE
2014-04-02 16:13:26.700,7.851,-82.3332,24600.0,6.0,SOUTH OF PANAMA
2014-04-03 01:58:29.040,-20.3644,-70.5007,10600.0,6.6,NEAR COAST OF NORTHERN CHILE
2014-04-03 02:43:14.260,-20.5887,-70.4905,12000.0,7.7,NEAR COAST OF NORTHERN CHILE
2014-04-03 05:26:13.640,-20.7493,-70.5408,13000.0,6.5,NEAR COAST OF NORTHERN CHILE
2014-04-04 01:37:51.480,-20.6075,-70.5337,19300.0,6.2,NEAR COAST OF NORTHERN CHILE
2014-04-04 11:40:33.190,-10.4868,161.5607,71000.0,6.0,SOLOMON ISLANDS
2014-04-10 23:27:45.030,12.4342,-86.3301,12600.0,6.1,NICARAGUA
2014-04-11 00:01:43.940,-20.6954,-70.6616,10400.0,6.1,NEAR COAST OF NORTHERN CHILE
2014-04-11 07:07:22.810,-6.6064,155.0329,57800.0,7.1,SOLOMON ISLANDS
2014-04-11 08:16:49.270,-6.8257,155.0053,45500.0,6.5,SOLOMON ISLANDS
2014-04-11 20:29:13.610,11.7198,-86.014,142300.0,6.6,NEAR COAST OF NICARAGUA
2014-04-12 05:24:27.280,-7.1283,155.2626,47500.0,6.1,SOLOMON ISLANDS
2014-04-12 20:14:38.580,-11.2581,162.1387,15300.0,7.6,SOLOMON ISLANDS
2014-04-13 12:36:19.050,-11.4669,161.9601,34200.0,7.4,SOLOMON ISLANDS
2014-04-13 13:25:04.760,-11.1251,161.9657,36000.0,6.6,SOLOMON ISLANDS
2014-04-15 03:57:01.840,-53.609,8.7098,10000.0,6.8,BOUVET ISLAND REGION
2014-04-17 15:06:50.220,-62.8759,156.0262,10000.0,6.2,BALLENY ISLANDS REGION
2014-04-18 04:13:13.530,-11.1795,164.8414,21400.0,6.1,SANTA CRUZ ISLANDS REGION
2014-04-18 14:27:24.690,17.3211,-100.9938,24400.0,7.3,GUERRERO
2014-04-19 01:04:04.680,-6.6474,155.1035,40000.0,6.6,SOLOMON ISLANDS
2014-04-19 13:28:00.720,-6.708,154.992,39800.0,7.5,SOLOMON ISLANDS
2014-04-20 00:15:59.560,-7.0867,155.367,32500.0,6.2,SOLOMON ISLANDS
2014-04-24 03:10:11.720,49.6483,-127.6525,9800.0,6.6,VANCOUVER ISLAND
2014-04-26 06:02:20.200,-20.7344,-174.6481,39400.0,6.1,TONGA ISLANDS
2014-05-01 06:36:36.820,-21.4381,170.3099,116400.0,6.6,SOUTHEAST OF LOYALTY ISLANDS
2014-05-04 09:15:52.240,-24.7338,179.0407,522799.99999999994,6.6,SOUTH OF FIJI ISLANDS
2014-05-04 09:25:15.290,-25.9072,178.2219,627300.0,6.4,SOUTH OF FIJI ISLANDS
2014-05-04 20:18:25.010,34.8781,139.366,161400.0,6.0,NEAR S. COAST OF HONSHU
2014-05-05 11:08:45.650,19.6152,99.7038,15200.0,6.2,THAILAND
2014-05-06 20:52:28.220,-36.376,-96.9872,10000.0,6.2,WEST CHILE RISE
2014-05-07 04:20:39.080,-7.0145,154.9469,41000.0,6.0,SOLOMON ISLANDS
2014-05-08 17:00:15.920,17.1486,-100.8113,24900.0,6.5,GUERRERO
2014-05-09 10:32:19.740,-18.935,-175.5746,172300.0,6.0,TONGA ISLANDS
2014-05-10 07:36:00.600,17.0579,-100.9323,23300.0,6.1,GUERRERO
2014-05-12 18:38:36.830,-49.9255,-114.7631,7100.0,6.4,SOUTHERN EAST PACIFIC RISE
2014-05-13 06:35:24.530,7.1451,-82.24,13100.0,6.5,SOUTH OF PANAMA
2014-05-14 20:56:16.330,6.3681,144.9367,27200.0,6.2,E. CAROLINE ISLANDS
2014-05-15 08:16:36.160,6.3995,144.9597,16700.0,6.3,E. CAROLINE ISLANDS
2014-05-15 10:16:44.180,9.3491,122.0352,30100.0,6.2,NEGROS
2014-05-18 01:02:31.860,4.2401,92.7377,32900.0,6.0,OFF W COAST OF NORTHERN SUMATRA
2014-05-21 16:21:54.220,18.2405,88.0647,45100.0,6.1,BAY OF BENGAL
2014-05-24 09:25:03.190,40.2763,25.3698,8200.0,6.9,AEGEAN SEA
2014-05-31 11:53:46.850,18.6938,-107.4923,10000.0,6.2,OFF COAST OF JALISCO
2014-06-14 11:11:03.260,-10.1131,91.0383,23100.0,6.5,SOUTH INDIAN OCEAN
2014-06-19 10:17:58.030,-13.6006,166.8302,59600.0,6.2,VANUATU ISLANDS
2014-06-23 19:19:17.290,-30.0038,-177.5306,20800.0,6.9,KERMADEC ISLANDS
2014-06-23 19:21:48.380,-30.1376,-177.4626,26500.0,6.5,KERMADEC ISLANDS
2014-06-23 20:06:19.900,-29.9857,-177.401,19600.0,6.7,KERMADEC ISLANDS
2014-06-23 20:53:09.930,51.7028,178.6428,102100.0,7.9,RAT ISLANDS
2014-06-23 21:11:40.770,51.9569,178.4431,106400.0,6.0,RAT ISLANDS
2014-06-23 21:30:47.050,51.9395,178.4084,109400.0,6.0,RAT ISLANDS
2014-06-23 22:29:51.830,51.9553,178.5736,105900.0,6.0,RAT ISLANDS
2014-06-24 03:15:38.920,52.0093,176.7817,23200.0,6.4,RAT ISLANDS
2014-06-29 05:56:32.860,24.4506,142.6581,59800.0,6.2,VOLCANO ISLANDS
2014-06-29 07:52:56.840,-55.4757,-28.3956,15100.0,6.8,SOUTH SANDWICH ISLANDS REGION
2014-06-29 14:32:49.770,-55.4186,-28.224,11900.0,6.0,SOUTH SANDWICH ISLANDS REGION
2014-06-29 15:52:28.450,-15.1011,-175.5143,26000.0,6.4,TONGA ISLANDS
2014-06-29 17:15:12.130,-15.2351,-175.458,26000.0,6.6,TONGA ISLANDS
2014-06-30 19:55:33.710,28.3906,138.8727,527400.0,6.2,BONIN ISLANDS
2014-07-02 05:53:29.200,-62.3014,155.1868,10000.0,6.1,BALLENY ISLANDS REGION
2014-07-02 05:53:34.200,-62.31,154.99,12000.0,6.0,BALLENY ISLANDS REGION
2014-07-03 19:50:07.290,-30.4601,-176.4451,35000.0,6.4,KERMADEC ISLANDS REGION
2014-07-03 19:50:10.300,-30.35,-176.3,49100.0,6.3,KERMADEC ISLANDS REGION
2014-07-04 15:00:27.860,-6.2304,152.8075,20000.0,6.4,NEW BRITAIN REGION
2014-07-05 09:39:27.790,1.9335,96.9388,20000.0,6.1,OFF W COAST OF NORTHERN SUMATRA
2014-07-07 11:23:54.780,14.724,-92.4614,53000.0,6.9,NEAR COAST OF CHIAPAS
2014-07-08 12:56:25.920,-17.6864,168.3982,110200.0,6.2,VANUATU ISLANDS
2014-07-08 12:56:30.900,-17.79,168.3,114600.0,6.2,VANUATU ISLANDS
2014-07-11 19:22:00.820,37.0052,142.4525,20000.0,6.6,OFF EAST COAST OF HONSHU
2014-07-11 19:22:05.800,36.97,142.39,12000.0,6.5,OFF EAST COAST OF HONSHU
2014-07-14 07:59:57.290,5.7144,126.4776,20000.0,6.3,MINDANAO
2014-07-14 08:00:02.100,5.72,126.51,50000.0,6.2,MINDANAO
2014-07-17 11:49:33.930,60.2995,-140.3366,10000.0,6.0,SOUTHEASTERN ALASKA
2014-07-19 12:27:10.040,-15.8239,-174.4517,227300.0,6.3,TONGA ISLANDS
2014-07-19 12:27:16.000,-15.64,-174.18,233800.0,6.2,TONGA ISLANDS
2014-07-19 14:14:02.290,11.7093,57.957,10000.0,6.0,OWEN FRACTURE ZONE REGION
2014-07-20 18:32:47.790,44.6419,148.7838,61000.0,6.3,KURIL ISLANDS
2014-07-21 14:54:41.000,-19.8015,-178.4001,615400.0,6.9,FIJI ISLANDS REGION
2014-07-25 10:54:49.720,58.3062,-136.9601,10000.0,6.0,SOUTHEASTERN ALASKA
2014-07-27 01:28:41.400,23.86,-45.59,13700.0,6.1,NORTHERN MID-ATLANTIC RIDGE
2014-07-29 10:46:13.600,17.81,-95.501,99000.0,6.4,OAXACA
2014-07-29 13:27:40.080,-3.422,146.769,9800.0,6.1,BISMARCK SEA
2014-07-29 13:27:47.100,-3.34,146.72,12000.0,6.0,BISMARCK SEA
2014-08-03 00:22:01.730,0.8323,146.1113,0.0,6.8,E. CAROLINE ISLANDS
2014-08-03 05:57:24.000,29.4507,85.6385,2000.0,6.0,XIZANG
2014-08-03 08:30:14.300,27.217,103.458,28000.0,6.2,YUNNAN
2014-08-06 11:45:22.680,-7.2741,128.0364,10000.0,6.2,BANDA SEA
2014-08-06 11:45:28.700,-7.13,127.92,19500.0,6.2,BANDA SEA
2014-08-10 03:43:18.150,41.134,142.279,50600.0,6.1,HOKKAIDO
2014-08-10 03:43:19.050,41.2001,142.2065,55600.0,6.1,HOKKAIDO
2014-08-18 02:32:04.100,32.711,47.638,10000.0,6.2,IRAN-IRAQ BORDER REGION
2014-08-18 18:08:22.750,32.5827,47.7037,5000.0,6.0,IRAN-IRAQ BORDER REGION
2014-08-23 22:32:23.320,-32.6953,-71.4416,32000.0,6.4,NEAR COAST OF CENTRAL CHILE
2014-08-24 10:20:45.600,38.201,-122.086,13000.0,6.1,NORTHERN CALIFORNIA
2014-08-24 23:21:41.700,-14.52,-73.535,70000.0,6.8,CENTRAL PERU
2014-08-24 23:21:43.400,-14.589,-73.45,74400.0,6.8,CENTRAL PERU
2014-09-03 20:34:00.110,-26.7375,-114.7147,14000.0,6.0,EASTER ISLAND REGION
2014-09-04 05:33:49.040,-21.5167,-173.1919,32400.0,6.0,TONGA ISLANDS
2014-09-06 06:53:11.910,-26.9007,-114.6166,10000.0,6.1,EASTER ISLAND REGION
2014-09-06 19:22:57.390,18.778,-107.101,10000.0,6.1,OFF COAST OF JALISCO
2014-09-10 02:46:08.190,-0.2248,125.0265,39900.0,6.3,SOUTHERN MOLUCCA SEA
2014-09-17 06:14:46.220,13.819,144.4725,142200.0,6.8,MARIANA ISLANDS
2014-09-24 11:16:13.260,-23.7849,-66.5888,204500.0,6.2,JUJUY PROVINCE
2014-09-25 09:13:52.720,-9.4478,156.3501,19700.0,6.1,SOLOMON ISLANDS
2014-09-25 17:51:17.940,61.9863,-151.9157,106900.0,6.3,SOUTHERN ALASKA
2014-10-01 03:38:53.300,-6.0426,149.5619,57900.0,6.0,NEW BRITAIN REGION
2014-10-07 13:49:41.780,23.3434,100.5005,12800.0,6.1,YUNNAN
2014-10-08 02:40:52.930,23.7886,-108.5064,7100.0,6.1,GULF OF CALIFORNIA
2014-10-09 02:14:29.740,-32.2989,-110.9241,4200.0,7.0,SOUTHERN EAST PACIFIC RISE
2014-10-09 02:32:06.100,-32.1606,-110.9204,10500.0,6.6,SOUTHERN EAST PACIFIC RISE
2014-10-11 02:35:48.020,41.0615,143.2067,26100.0,6.0,HOKKAIDO
2014-10-14 03:51:37.110,12.5893,-88.072,63900.0,7.3,OFF COAST OF CENTRAL AMERICA
2014-10-28 03:15:38.030,-15.411,-174.6758,1600.0,6.0,TONGA ISLANDS
2014-11-01 10:59:53.970,-31.9801,-111.2272,8000.0,6.0,EASTER ISLAND REGION
2014-11-01 18:57:22.350,-19.8023,-177.8334,435300.0,7.1,FIJI ISLANDS REGION
2014-11-02 17:17:04.560,-61.261,154.2845,10000.0,6.0,BALLENY ISLANDS REGION
2014-11-03 08:48:29.700,-41.824,80.0437,7400.0,6.3,MID-INDIAN RIDGE
2014-11-07 03:33:55.020,-6.027,148.263,53400.0,6.6,NEW BRITAIN REGION
2014-11-09 14:38:15.600,46.93,140.63,10000.0,7.6,PRIMOR'YE
2014-11-13 10:24:18.390,-15.2636,173.1229,10700.0,6.0,FIJI ISLANDS REGION
2014-11-15 02:31:42.240,1.834,126.4628,47800.0,7.0,NORTHERN MOLUCCA SEA
2014-11-16 22:33:23.380,-37.5989,179.6109,34500.0,6.7,OFF E. COAST OF N. ISLAND
2014-11-17 16:52:47.640,-46.4072,33.7019,12200.0,6.2,PRINCE EDWARD ISLANDS REGION
2014-11-21 10:10:20.780,2.2707,127.0309,45200.0,6.5,NORTHERN MOLUCCA SEA
2014-11-22 08:55:26.490,30.314,101.8032,2000.0,6.1,SICHUAN
2014-11-22 13:08:18.340,36.638,137.8915,9900.0,6.2,EASTERN HONSHU
2014-11-26 14:33:45.180,1.9648,126.465,47700.0,6.8,NORTHERN MOLUCCA SEA
2014-12-02 05:11:31.000,6.1572,123.1261,614000.0,6.6,MINDANAO
2014-12-06 17:21:49.020,7.9824,-82.7339,15000.0,6.0,SOUTH OF PANAMA
2014-12-06 22:05:10.730,-6.11,130.4829,116000.0,6.0,BANDA SEA
2014-12-07 01:22:02.180,-6.5108,154.4603,23000.0,6.6,SOLOMON ISLANDS
2014-12-07 21:16:31.980,13.9741,-90.9751,0.0,6.0,NEAR COAST OF GUATEMALA
2014-12-08 08:54:52.520,7.9401,-82.6865,20000.0,6.6,SOUTH OF PANAMA
2014-12-10 21:03:39.260,25.5403,122.4503,256000.0,6.1,TAIWAN REGION
2014-12-20 00:25:17.220,11.645,126.291,2000.0,6.0,PHILIPPINE ISLANDS REGION
2014-12-20 09:29:57.490,37.4017,141.5534,31300.0,6.0,NEAR EAST COAST OF HONSHU
2014-12-21 11:34:14.500,2.051,126.544,71000.0,6.4,NORTHERN MOLUCCA SEA
2014-12-26 23:52:15.160,6.5189,-82.3463,10000.0,6.0,SOUTH OF PANAMA
2014-12-26 23:52:30.900,7.958,-82.291,35200.0,6.0,SOUTH OF PANAMA
2014-12-29 09:29:37.390,8.6341,121.5213,8000.0,6.1,MINDANAO
2014-12-30 21:17:22.000,-20.295,-178.576,588000.0,6.0,FIJI ISLANDS REGION
2015-01-07 03:06:41.810,-35.718,-103.6874,10000.0,6.0,SOUTHEAST OF EASTER ISLAND
2015-01-07 05:07:06.240,6.1087,-82.6574,7900.0,6.5,SOUTH OF PANAMA
2015-01-23 03:47:27.530,-17.064,168.5545,223900.0,6.8,VANUATU ISLANDS
2015-01-28 02:43:19.570,-20.9998,-178.3597,485700.0,6.2,FIJI ISLANDS REGION
2015-01-30 17:57:59.180,-21.396,170.1818,16800.0,6.0,SOUTHEAST OF LOYALTY ISLANDS
2015-02-02 08:25:51.300,-1.5827,145.3149,34000.0,6.0,ADMIRALTY ISLANDS REGION
2015-02-02 10:49:48.440,-32.6484,-67.1501,172700.0,6.3,MENDOZA PROVINCE
2015-02-11 18:57:20.460,-23.0653,-66.6621,203600.0,6.7,JUJUY PROVINCE
2015-02-13 18:59:13.510,52.5097,-32.0209,16900.0,7.1,REYKJANES RIDGE
2015-02-13 20:06:32.470,22.6103,121.444,30500.0,6.2,TAIWAN REGION
2015-02-16 22:00:54.320,-55.5186,-28.2292,18100.0,6.3,SOUTH SANDWICH ISLANDS REGION
2015-02-16 23:06:28.080,39.9468,143.1771,10800.0,6.7,OFF EAST COAST OF HONSHU
2015-02-18 09:32:29.960,-10.7948,164.1384,29000.0,6.1,SANTA CRUZ ISLANDS REGION
2015-02-19 13:18:33.120,-16.4423,168.2083,13400.0,6.4,VANUATU ISLANDS
2015-02-20 04:25:23.820,39.8189,143.6157,13300.0,6.2,OFF EAST COAST OF HONSHU
2015-02-21 10:13:53.900,39.8287,143.5175,12200.0,6.0,OFF EAST COAST OF HONSHU
2015-02-22 14:23:13.660,18.5597,-106.9433,10000.0,6.2,OFF COAST OF JALISCO
2015-02-27 13:45:05.640,-7.358,122.4906,559100.0,7.0,FLORES SEA
2015-03-03 10:37:31.380,-0.7195,98.7546,33500.0,6.2,SOUTHERN SUMATRA
2015-03-06 08:22:20.090,-41.3165,80.6147,13100.0,6.0,MID-INDIAN RIDGE
2015-03-10 20:55:44.520,6.7968,-73.0377,162000.0,6.2,NORTHERN COLOMBIA
2015-03-15 23:17:17.290,-0.6168,122.4034,32100.0,6.1,MINAHASSA PENINSULA
2015-03-17 22:12:30.280,1.6716,126.4339,55700.0,6.3,NORTHERN MOLUCCA SEA
2015-03-18 18:27:28.660,-36.1112,-73.689,9700.0,6.1,NEAR COAST OF CENTRAL CHILE
2015-03-22 05:46:22.290,-17.9137,-178.3919,615900.0,6.1,FIJI ISLANDS REGION
2015-03-23 04:51:37.830,-18.3544,-69.1883,127100.0,6.4,NORTHERN CHILE
2015-03-29 23:48:31.000,-4.7758,152.5778,41300.0,7.5,NEW BRITAIN REGION
2015-03-30 07:56:52.730,-15.4713,-172.9783,5900.0,6.0,SAMOA ISLANDS REGION
2015-03-30 08:18:01.980,-15.4394,-172.905,15200.0,6.3,SAMOA ISLANDS REGION
2015-03-30 08:48:26.120,-15.5745,-172.9139,15800.0,6.4,SAMOA ISLANDS REGION
2015-03-31 12:18:25.170,-4.9263,152.5135,48500.0,6.0,NEW BRITAIN REGION
2015-04-07 00:46:21.160,-15.3365,-173.3351,31200.0,6.3,TONGA ISLANDS
2015-04-16 18:07:43.610,35.1952,26.8373,22600.0,6.1,CRETE
2015-04-17 15:52:53.280,-16.0488,-178.4403,12600.0,6.5,FIJI ISLANDS REGION
2015-04-20 01:42:58.010,24.0574,122.4319,28100.0,6.4,TAIWAN REGION
2015-04-20 12:00:00.260,23.9819,122.5206,31400.0,6.0,TAIWAN REGION
2015-04-22 22:57:16.900,-12.0844,166.4836,84300.0,6.2,SANTA CRUZ ISLANDS
2015-04-24 03:36:42.210,-42.1047,173.108,50800.0,6.0,SOUTH ISLAND
2015-04-24 13:56:15.600,51.642,-130.8588,6400.0,6.2,QUEEN CHARLOTTE ISLANDS REGION
2015-04-25 06:11:26.630,28.1302,84.7168,13400.0,7.9,NEPAL
2015-04-25 06:15:23.160,27.6342,85.4762,10000.0,6.1,NEPAL
2015-04-25 06:45:21.360,28.1603,84.8433,14700.0,6.7,NEPAL
2015-04-26 07:09:09.310,27.7365,85.9788,13400.0,6.7,NEPAL
2015-04-28 16:39:39.480,-20.8766,-178.5801,584100.0,6.1,FIJI ISLANDS REGION
2015-04-30 10:45:05.250,-5.3537,151.8023,54700.0,6.6,NEW BRITAIN REGION
2015-05-01 08:06:05.600,-5.1981,151.7512,63600.0,6.7,NEW BRITAIN REGION
2015-05-01 08:06:53.710,-5.396,151.7835,45000.0,6.0,NEW BRITAIN REGION
2015-05-05 01:44:04.220,-5.5168,151.8641,29600.0,7.5,NEW BRITAIN REGION
2015-05-05 02:03:18.830,32.261,-6.16,14000.0,6.1,MOROCCO
2015-05-07 07:10:23.020,-7.3019,154.5554,30400.0,7.0,SOLOMON ISLANDS
2015-05-12 07:05:18.830,27.8014,86.126,12300.0,7.2,NEPAL
2015-05-12 07:36:53.300,27.5248,86.1418,13800.0,6.1,NEPAL
2015-05-12 21:12:58.600,38.9005,142.0217,39300.0,6.8,NEAR EAST COAST OF HONSHU
2015-05-15 20:26:55.950,-2.566,102.223,158500.0,6.0,SOUTHERN SUMATRA
2015-05-19 15:25:23.330,-54.385,-132.2658,17800.0,6.6,PACIFIC-ANTARCTIC RIDGE
2015-05-20 00:30:52.530,-19.3863,-175.4708,198600.0,6.0,TONGA ISLANDS
2015-05-20 22:48:54.650,-10.9253,164.1741,18500.0,6.8,SANTA CRUZ ISLANDS REGION
2015-05-22 21:45:20.190,-11.1336,163.5935,19600.0,7.0,SOLOMON ISLANDS
2015-05-22 23:59:33.410,-11.1646,163.2121,8300.0,6.9,SOLOMON ISLANDS
2015-05-24 04:53:23.400,-16.8146,-14.2615,11700.0,6.3,SOUTHERN MID-ATLANTIC RIDGE
2015-05-24 14:39:00.470,-19.4781,-175.936,15100.0,6.3,TONGA ISLANDS
2015-05-29 07:00:07.990,56.7079,-156.6764,64599.99999999999,6.8,ALASKA PENINSULA
2015-05-30 11:23:02.850,27.8281,140.4939,685500.0,7.9,BONIN ISLANDS
2015-05-30 17:18:39.190,-15.7607,-173.4612,37900.0,6.0,TONGA ISLANDS
2015-05-30 18:49:07.530,30.7933,142.9777,10300.0,6.2,SOUTHEAST OF HONSHU
2015-06-04 23:15:45.200,6.0439,116.6651,18100.0,6.0,BORNEO
2015-06-08 06:01:10.360,41.5071,142.0564,60700.0,6.1,HOKKAIDO
2015-06-10 13:52:08.660,-22.4098,-68.4519,121800.0,6.1,NORTHERN CHILE
2015-06-12 11:07:06.880,-15.6082,-172.9521,43100.0,6.0,SAMOA ISLANDS REGION
2015-06-16 06:17:00.060,-20.3973,-178.9194,656100.0,6.0,FIJI ISLANDS REGION
2015-06-17 12:51:35.660,-35.3709,-17.809,27100.0,6.9,SOUTHERN MID-ATLANTIC RIDGE
2015-06-20 02:10:07.650,-36.3349,-73.6674,17400.0,6.4,NEAR COAST OF CENTRAL CHILE
2015-06-21 21:28:16.290,-20.4655,-178.3692,570900.0,6.0,FIJI ISLANDS REGION
2015-06-23 12:18:30.370,27.6883,139.7885,472300.0,6.5,BONIN ISLANDS
2015-06-30 03:39:28.010,-5.3924,151.5991,44000.0,6.0,NEW BRITAIN REGION
2015-07-03 01:07:46.210,37.4703,78.1205,19000.0,6.4,SOUTHERN XINJIANG
2015-07-03 06:43:22.840,10.1385,125.977,50800.0,6.1,LEYTE
2015-07-07 05:10:27.860,43.9697,148.0042,51100.0,6.3,EAST OF KURIL ISLANDS
2015-07-10 04:12:42.920,-9.3539,158.3424,20000.0,6.7,SOLOMON ISLANDS
2015-07-16 15:16:32.980,13.8008,-58.5702,19400.0,6.5,NORTH ATLANTIC OCEAN
2015-07-18 02:27:32.760,-10.4574,165.1009,11800.0,6.9,SANTA CRUZ ISLANDS
2015-07-27 04:49:45.670,52.2759,-169.5348,27800.0,6.9,FOX ISLANDS
2015-07-27 21:41:20.760,-2.7134,138.5428,47800.0,7.0,IRIAN JAYA
2015-07-29 02:35:58.120,59.9722,-153.3246,121200.0,6.4,SOUTHERN ALASKA
2015-08-06 23:59:44.760,-26.6318,-178.3155,272300.0,6.0,SOUTH OF FIJI ISLANDS
2015-08-10 04:12:14.660,-9.2843,158.0265,20000.0,6.6,SOLOMON ISLANDS
2015-08-12 18:49:24.420,-9.3071,157.821,11300.0,6.5,SOLOMON ISLANDS
2015-08-13 10:39:54.310,-37.0222,77.9536,15400.0,6.0,MID-INDIAN RIDGE
2015-08-15 07:47:07.590,-10.9382,163.8328,19200.0,6.4,SOLOMON ISLANDS
2015-08-24 09:41:25.740,-30.6497,-179.0971,224500.0,6.0,KERMADEC ISLANDS REGION
2015-09-01 15:25:09.520,31.1806,141.6,8000.0,6.0,SOUTHEAST OF HONSHU
2015-09-07 08:46:09.050,-24.2427,179.1278,535000.0,6.0,SOUTH OF FIJI ISLANDS
2015-09-07 09:13:56.600,-32.8199,-177.8599,17000.0,6.3,SOUTH OF KERMADEC ISLANDS
2015-09-10 10:26:44.810,52.0985,-169.5349,20000.0,6.0,FOX ISLANDS
2015-09-13 08:14:08.560,24.913,-109.6226,10000.0,6.7,GULF OF CALIFORNIA
2015-09-16 07:40:58.000,1.88,126.43,41500.0,6.3,NORTHERN MOLUCCA SEA
2015-09-16 07:40:58.690,1.8841,126.4288,41550.0,6.3,NORTHERN MOLUCCA SEA
2015-09-16 14:03:22.110,-6.0114,151.4768,6000.0,6.1,NEW BRITAIN REGION
2015-09-16 22:54:32.860,-31.5729,-71.6744,22440.0,8.3,NEAR COAST OF CENTRAL CHILE
2015-09-16 22:59:15.000,-31.618,-71.745,26700.0,6.4,NEAR COAST OF CENTRAL CHILE
2015-09-16 23:03:56.560,-31.7502,-71.7425,19100.0,6.1,NEAR COAST OF CENTRAL CHILE
2015-09-16 23:16:09.440,-31.6,-71.9189,35000.0,6.1,NEAR COAST OF CENTRAL CHILE
2015-09-16 23:18:41.850,-31.5622,-71.4262,28410.0,7.0,NEAR COAST OF CENTRAL CHILE
