,station,network,channel,location,rate,start_time,end_time,latitude,longitude,elevation,depth,dip,azimuth
1560,CSU1,NC,HN3,--,200.0,"2007/11/20,21:06:00","2008/02/05,19:30:00",37.64303,-121.9402,375.0,124.0,0.0,90.0
1561,CSU1,NC,HN3,--,200.0,"2008/02/05,19:30:00","2015/03/13,00:00:00",37.64303,-121.9402,375.0,124.0,0.0,90.0
1562,CSU1,NC,HN3,--,200.0,"2015/03/13,00:00:00","2021/07/07,23:00:00",37.64303,-121.9402,375.0,124.0,0.0,90.0
1563,CSU1,NC,HN3,--,200.0,"2021/07/07,23:00:00","3000/01/01,00:00:00",37.64303,-121.9402,375.0,124.0,0.0,90.0
1564,CSU1,NC,HV1,--,200.0,"1992/09/12,00:00:00","1997/05/29,00:00:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1565,CSU1,NC,HV1,--,100.0,"1997/05/29,00:00:00","2000/09/28,08:44:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1566,CSU1,NC,HV1,--,200.0,"2000/09/28,08:44:00","2007/11/20,21:06:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1567,CSU1,NC,HV1,--,200.0,"2007/11/20,21:06:00","2008/02/05,19:30:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1568,CSU1,NC,HV1,--,200.0,"2008/02/05,19:30:00","2015/03/13,00:00:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1569,CSU1,NC,HV1,--,200.0,"2015/03/13,00:00:00","3000/01/01,00:00:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1570,CSU1,NC,LDO,--,1.0,"2015/03/13,00:00:00","3000/01/01,00:00:00",37.64303,-121.9402,375.0,0.0,0.0,0.0
1571,CSU1,NC,SP2,--,40.0,"1995/10/17,00:00:00","1997/05/29,00:00:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1572,CSU1,NC,SP2,--,20.0,"1997/05/29,00:00:00","2000/09/28,08:44:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1573,CSU1,NC,SP2,--,20.0,"2000/09/28,08:44:00","2006/01/24,18:00:00",37.64303,-121.9402,375.0,124.0,0.0,0.0
1574,CSU1,NC,SP3,--,40.0,"1995/10/17,00:00:00","1997/05/29,00:00:00",37.64303,-121.9402,375.0,124.0,0.0,90.0
1575,CSU1,NC,SP3,--,20.0,"1997/05/29,00:00:00","2000/09/28,08:44:00",37.64303,-121.9402,375.0,124.0,0.0,90.0
1576,CSU1,NC,SP3,--,20.0,"2000/09/28,08:44:00","2006/01/24,18:00:00",37.64303,-121.9402,375.0,124.0,0.0,90.0
1577,CSV,NC,EHZ,--,100.0,"1990/05/03,19:42:00","2002/01/30,20:30:00",37.86532,-122.00628,199.0,0.0,-90.0,0.0
1578,CSV,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2002/01/30,20:30:00",37.86532,-122.00628,199.0,0.0,-90.0,0.0
1579,CTA,NC,EHZ,--,100.0,"2000/10/04,20:30:00","2019/11/08,00:44:00",38.02691,-122.01599,152.0,0.0,-90.0,0.0
1580,CTA,NC,EHZ,--,100.0,"2019/11/08,00:44:00","3000/01/01,00:00:00",38.02691,-122.01599,152.0,0.0,-90.0,0.0
1581,CTA,NC,HNE,--,100.0,"2000/10/04,20:30:00","2019/11/08,00:44:00",38.02691,-122.01599,152.0,0.0,0.0,90.0
1582,CTA,NC,HNE,--,100.0,"2019/11/08,00:44:00","3000/01/01,00:00:00",38.02691,-122.01599,152.0,0.0,0.0,90.0
1583,CTA,NC,HNN,--,100.0,"2000/10/04,20:30:00","2019/11/08,00:44:00",38.02691,-122.01599,152.0,0.0,0.0,0.0
1584,CTA,NC,HNN,--,100.0,"2019/11/08,00:44:00","3000/01/01,00:00:00",38.02691,-122.01599,152.0,0.0,0.0,0.0
1585,CTA,NC,HNZ,--,100.0,"2000/10/04,20:30:00","2019/11/08,00:44:00",38.02691,-122.01599,152.0,0.0,-90.0,0.0
1586,CTA,NC,HNZ,--,100.0,"2019/11/08,00:44:00","3000/01/01,00:00:00",38.02691,-122.01599,152.0,0.0,-90.0,0.0
1587,CTA,NC,SHZ,--,20.0,"2000/10/04,20:30:00","2006/01/24,18:00:00",38.02691,-122.01599,152.0,0.0,-90.0,0.0
1588,CTH,NC,EHZ,--,100.0,"2004/04/14,16:12:00","2009/01/30,01:17:00",37.66802,-121.65575,344.0,0.0,-90.0,0.0
1589,CTH,NC,SHZ,--,20.0,"2004/04/14,16:12:00","2006/01/24,18:00:00",37.66802,-121.65575,344.0,0.0,-90.0,0.0
1590,CUSLD,NC,HN2,01,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76421,-122.09419,129.0,0.0,0.0,111.0
1591,CUSLD,NC,HN2,02,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76525,-122.09368,129.0,0.0,0.0,111.0
1592,CUSLD,NC,HN2,04,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76501,-122.09297,112.0,0.0,0.0,111.0
1593,CUSLD,NC,HN2,05,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76476,-122.0922,77.0,0.0,0.0,111.0
1594,CUSLD,NC,HN3,01,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76421,-122.09419,129.0,0.0,0.0,201.0
1595,CUSLD,NC,HN3,02,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76525,-122.09368,129.0,0.0,0.0,201.0
1596,CUSLD,NC,HN3,04,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76501,-122.09297,112.0,0.0,0.0,201.0
1597,CUSLD,NC,HN3,05,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76476,-122.0922,77.0,0.0,0.0,201.0
1598,CUSLD,NC,HNE,03,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76649,-122.09188,116.0,0.0,0.0,90.0
1599,CUSLD,NC,HNN,03,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76649,-122.09188,116.0,0.0,0.0,0.0
1600,CUSLD,NC,HNZ,01,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76421,-122.09419,129.0,0.0,-90.0,0.0
1601,CUSLD,NC,HNZ,02,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76525,-122.09368,129.0,0.0,-90.0,0.0
1602,CUSLD,NC,HNZ,03,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76649,-122.09188,116.0,0.0,-90.0,0.0
1603,CUSLD,NC,HNZ,04,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76501,-122.09297,112.0,0.0,-90.0,0.0
1604,CUSLD,NC,HNZ,05,200.0,"2013/11/21,21:11:00","3000/01/01,00:00:00",37.76476,-122.0922,77.0,0.0,-90.0,0.0
1605,CVA,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",37.61817,-121.7599,174.0,0.0,-90.0,0.0
1606,CVA,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2004/03/11,22:00:00",37.61817,-121.7599,174.0,0.0,-90.0,0.0
1607,CVA,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2004/03/11,22:00:00",37.61817,-121.7599,174.0,0.0,-90.0,0.0
1608,CVL,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",37.62359,-121.83641,313.0,0.0,-90.0,0.0
1609,CVL,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1988/12/14,23:40:00",37.62359,-121.83641,313.0,0.0,-90.0,0.0
1610,CVL,NC,EHZ,--,100.0,"1988/12/14,23:40:00","2008/04/14,20:00:00",37.62359,-121.83641,313.0,0.0,-90.0,0.0
1611,CVL,NC,EHZ,--,100.0,"2008/04/23,20:53:00","3000/01/01,00:00:00",37.62359,-121.83641,313.0,0.0,-90.0,0.0
1612,CVL,NC,ELE,--,100.0,"2004/10/18,22:37:00","2008/04/15,23:59:00",37.62359,-121.83641,313.0,0.0,0.0,90.0
1613,CVL,NC,ELN,--,100.0,"2004/10/18,22:37:00","2008/04/15,23:59:00",37.62359,-121.83641,313.0,0.0,0.0,0.0
1614,CVL,NC,HNE,--,100.0,"2008/04/23,20:53:00","3000/01/01,00:00:00",37.62359,-121.83641,313.0,0.0,0.0,90.0
1615,CVL,NC,HNN,--,100.0,"2008/04/23,20:53:00","3000/01/01,00:00:00",37.62359,-121.83641,313.0,0.0,0.0,0.0
1616,CVL,NC,HNZ,--,100.0,"2008/04/23,20:53:00","3000/01/01,00:00:00",37.62359,-121.83641,313.0,0.0,-90.0,0.0
1617,CVL,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",37.62359,-121.83641,313.0,0.0,-90.0,0.0
1618,CVL,NC,SLE,--,20.0,"2004/10/18,22:37:00","2006/01/24,18:00:00",37.62359,-121.83641,313.0,0.0,0.0,90.0
1619,CVL,NC,SLN,--,20.0,"2004/10/18,22:37:00","2006/01/24,18:00:00",37.62359,-121.83641,313.0,0.0,0.0,0.0
1620,CVP,NC,BNE,--,20.0,"1994/11/28,00:00:00","2000/01/27,21:05:00",37.884,-122.22323,527.0,0.0,0.0,90.0
1621,CVP,NC,BNN,--,20.0,"1994/11/28,00:00:00","2000/01/27,21:05:00",37.884,-122.22323,527.0,0.0,0.0,0.0
1622,CVP,NC,BNZ,--,20.0,"1994/11/28,00:00:00","2000/01/27,21:05:00",37.884,-122.22323,527.0,0.0,-90.0,0.0
1623,CVP,NC,EHZ,--,100.0,"1991/04/26,17:00:00","2020/07/28,22:43:00",37.884,-122.22323,527.0,0.0,-90.0,0.0
1624,CVP,NC,ELE,--,100.0,"1991/04/26,17:00:00","2020/07/28,22:43:00",37.884,-122.22323,527.0,0.0,0.0,90.0
1625,CVP,NC,ELN,--,100.0,"1991/04/26,17:00:00","2020/07/28,22:43:00",37.884,-122.22323,527.0,0.0,0.0,0.0
1626,CVP,NC,HNE,--,100.0,"1994/06/02,21:05:00","2000/01/27,21:05:00",37.884,-122.22323,527.0,0.0,0.0,90.0
1627,CVP,NC,HNN,--,100.0,"1994/06/02,21:05:00","2000/01/27,21:05:00",37.884,-122.22323,527.0,0.0,0.0,0.0
1628,CVP,NC,HNZ,--,100.0,"1994/06/02,21:05:00","2000/01/27,21:05:00",37.884,-122.22323,527.0,0.0,-90.0,0.0
1629,CVP,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",37.884,-122.22323,527.0,0.0,-90.0,0.0
1630,CVP,NC,SLE,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",37.884,-122.22323,527.0,0.0,0.0,90.0
1631,CVP,NC,SLN,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",37.884,-122.22323,527.0,0.0,0.0,0.0
1632,CYB,NC,BNE,--,20.0,"1996/09/05,18:39:00","2000/07/12,00:00:00",37.80787,-122.3618,-6.0,0.0,0.0,90.0
1633,CYB,NC,BNN,--,20.0,"1996/09/05,18:39:00","2000/07/12,00:00:00",37.80787,-122.3618,-6.0,0.0,0.0,0.0
1634,CYB,NC,EHZ,--,100.0,"1992/06/04,21:40:00","1996/09/05,18:38:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1635,CYB,NC,EHZ,--,100.0,"1996/09/05,18:39:00","2007/10/25,22:09:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1636,CYB,NC,EHZ,--,100.0,"2007/10/25,22:09:00","2019/03/20,19:03:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1637,CYB,NC,EHZ,--,100.0,"2019/03/20,19:03:00","3000/01/01,00:00:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1638,CYB,NC,ELE,--,100.0,"1992/06/04,21:40:00","1996/09/05,19:30:00",37.80787,-122.3618,-6.0,0.0,0.0,90.0
1639,CYB,NC,ELN,--,100.0,"1992/06/04,21:40:00","1996/09/05,19:30:00",37.80787,-122.3618,-6.0,0.0,0.0,0.0
1640,CYB,NC,ELZ,--,100.0,"1992/06/04,21:40:00","1996/09/05,19:30:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1641,CYB,NC,HNE,--,100.0,"1996/09/05,18:39:00","2007/10/23,21:05:00",37.80787,-122.3618,-6.0,0.0,0.0,90.0
1642,CYB,NC,HNE,--,100.0,"2007/10/25,22:09:00","2019/03/20,19:03:00",37.80787,-122.3618,-6.0,0.0,0.0,90.0
1643,CYB,NC,HNE,--,100.0,"2019/03/20,19:03:00","3000/01/01,00:00:00",37.80787,-122.3618,-6.0,0.0,0.0,90.0
1644,CYB,NC,HNN,--,100.0,"1996/09/05,18:39:00","2007/10/23,21:05:00",37.80787,-122.3618,-6.0,0.0,0.0,0.0
1645,CYB,NC,HNN,--,100.0,"2007/10/25,22:09:00","2019/03/20,19:03:00",37.80787,-122.3618,-6.0,0.0,0.0,0.0
1646,CYB,NC,HNN,--,100.0,"2019/03/20,19:03:00","3000/01/01,00:00:00",37.80787,-122.3618,-6.0,0.0,0.0,0.0
1647,CYB,NC,HNZ,--,100.0,"2007/10/25,22:09:00","2019/03/20,19:03:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1648,CYB,NC,HNZ,--,100.0,"2019/03/20,19:03:00","3000/01/01,00:00:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1649,CYB,NC,SHZ,--,20.0,"1994/11/28,00:00:00","1996/09/05,18:38:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1650,CYB,NC,SHZ,--,20.0,"1996/09/05,18:39:00","2006/01/24,18:00:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1651,CYB,NC,SLE,--,20.0,"1994/11/28,00:00:00","1996/09/05,19:30:00",37.80787,-122.3618,-6.0,0.0,0.0,90.0
1652,CYB,NC,SLN,--,20.0,"1994/11/28,00:00:00","1996/09/05,19:30:00",37.80787,-122.3618,-6.0,0.0,0.0,0.0
1653,CYB,NC,SLZ,--,20.0,"1994/11/28,00:00:00","1996/09/05,19:30:00",37.80787,-122.3618,-6.0,0.0,-90.0,0.0
1654,CYD,NC,HNE,--,200.0,"2012/02/17,00:00:00","2013/06/18,19:00:00",37.56277,-122.09655,9.0,0.0,0.0,90.0
1655,CYD,NC,HNE,--,200.0,"2013/06/18,19:00:00","2021/05/27,00:00:00",37.56277,-122.09655,9.0,0.0,0.0,90.0
1656,CYD,NC,HNE,--,200.0,"2021/05/27,00:00:00","3000/01/01,00:00:00",37.56277,-122.09655,9.0,0.0,0.0,90.0
1657,CYD,NC,HNN,--,200.0,"2012/02/17,00:00:00","2013/06/18,19:00:00",37.56277,-122.09655,9.0,0.0,0.0,0.0
1658,CYD,NC,HNN,--,200.0,"2013/06/18,19:00:00","2021/05/27,00:00:00",37.56277,-122.09655,9.0,0.0,0.0,0.0
1659,CYD,NC,HNN,--,200.0,"2021/05/27,00:00:00","3000/01/01,00:00:00",37.56277,-122.09655,9.0,0.0,0.0,0.0
1660,CYD,NC,HNZ,--,200.0,"2012/02/17,00:00:00","2013/06/18,19:00:00",37.56277,-122.09655,9.0,0.0,-90.0,0.0
1661,CYD,NC,HNZ,--,200.0,"2013/06/18,19:00:00","2021/05/27,00:00:00",37.56277,-122.09655,9.0,0.0,-90.0,0.0
1662,CYD,NC,HNZ,--,200.0,"2021/05/27,00:00:00","3000/01/01,00:00:00",37.56277,-122.09655,9.0,0.0,-90.0,0.0
1663,CYD1,NC,BV1,--,40.0,"2003/02/03,00:00:00","2003/02/12,00:00:00",37.56289,-122.09669,-160.0,137.0,0.0,0.0
1664,CYD1,NC,BV1,--,20.0,"2003/02/12,00:00:00","2006/01/24,18:00:00",37.56289,-122.09669,-160.0,137.0,0.0,0.0
1665,CYD1,NC,EP1,--,200.0,"2013/06/18,19:00:00","3000/01/01,00:00:00",37.56289,-122.09669,-160.0,137.0,-90.0,0.0
1666,CYD1,NC,EP2,--,200.0,"2003/02/03,00:00:00","2013/06/18,19:00:00",37.56289,-122.09669,-160.0,137.0,0.0,0.0
1667,CYD1,NC,EP2,--,200.0,"2013/06/18,19:00:00","3000/01/01,00:00:00",37.56289,-122.09669,-160.0,137.0,0.0,0.0
1668,CYD1,NC,EP3,--,200.0,"2003/02/03,00:00:00","2013/06/18,19:00:00",37.56289,-122.09669,-160.0,137.0,0.0,90.0
1669,CYD1,NC,EP3,--,200.0,"2013/06/18,19:00:00","3000/01/01,00:00:00",37.56289,-122.09669,-160.0,137.0,0.0,90.0
1670,CYD1,NC,HDO,--,200.0,"2013/06/18,19:00:00","3000/01/01,00:00:00",37.56289,-122.09669,-160.0,0.0,0.0,0.0
1671,CYD1,NC,HN1,--,200.0,"2003/02/03,00:00:00","2012/02/17,18:37:00",37.56289,-122.09669,-160.0,137.0,-90.0,0.0
1672,CYD1,NC,HN2,--,200.0,"2003/02/03,00:00:00","2012/02/17,18:37:00",37.56289,-122.09669,-160.0,137.0,0.0,0.0
1673,CYD1,NC,HN3,--,200.0,"2003/02/03,00:00:00","2012/02/17,18:37:00",37.56289,-122.09669,-160.0,137.0,0.0,90.0
1674,CYD1,NC,HV1,--,200.0,"2003/02/03,00:00:00","2013/06/18,19:00:00",37.56289,-122.09669,-160.0,137.0,0.0,0.0
1675,CYD1,NC,HV1,--,200.0,"2013/06/18,19:00:00","3000/01/01,00:00:00",37.56289,-122.09669,-160.0,137.0,0.0,0.0
1676,CYD1,NC,SP2,--,20.0,"2003/02/03,00:00:00","2006/01/24,18:00:00",37.56289,-122.09669,-160.0,137.0,0.0,0.0
1677,CYD1,NC,SP3,--,20.0,"2003/02/03,00:00:00","2006/01/24,18:00:00",37.56289,-122.09669,-160.0,137.0,0.0,90.0
1678,DBOG,NC,EHZ,--,100.0,"1984/04/05,00:00:00","1984/10/25,00:00:00",37.65283,-118.91783,2243.0,0.0,-90.0,0.0
1679,DBOG,NC,EHZ,--,100.0,"1984/10/25,00:00:00","1985/02/08,00:21:00",37.65283,-118.91783,2243.0,0.0,-90.0,0.0
1680,DBOG,NC,EHZ,--,100.0,"1985/02/08,00:21:00","1987/06/14,00:00:00",37.65283,-118.91783,2243.0,0.0,-90.0,0.0
1681,DBOG,NC,EHZ,--,100.0,"1987/06/14,00:00:00","1987/06/24,00:00:00",37.65283,-118.91783,2243.0,0.0,-90.0,0.0
1682,DBOG,NC,EHZ,--,100.0,"1987/06/24,00:00:00","1989/11/09,22:25:00",37.65283,-118.91783,2243.0,0.0,-90.0,0.0
1683,EXSG,NC,EHZ,--,100.0,"1984/04/05,00:00:00","1984/10/25,19:30:00",37.61367,-118.8305,2153.0,0.0,-90.0,0.0
1684,EXSG,NC,EHZ,--,100.0,"1984/10/25,19:30:00","1985/02/06,23:10:00",37.61367,-118.8305,2153.0,0.0,-90.0,0.0
1685,EXSG,NC,EHZ,--,100.0,"1985/02/06,23:10:00","1987/05/15,19:00:00",37.61367,-118.8305,2153.0,0.0,-90.0,0.0
1686,EXSG,NC,EHZ,--,100.0,"1987/05/15,19:00:00","1987/05/19,18:20:00",37.61367,-118.8305,2153.0,0.0,-90.0,0.0
1687,EXSG,NC,EHZ,--,100.0,"1987/05/19,18:20:00","1987/06/11,00:00:00",37.61367,-118.8305,2153.0,0.0,-90.0,0.0
1688,EXSG,NC,EHZ,--,100.0,"1987/06/11,00:00:00","1989/11/09,22:25:00",37.61367,-118.8305,2153.0,0.0,-90.0,0.0
1689,G001,NC,HNE,01,200.0,"2011/09/13,22:00:00","2012/12/06,00:30:00",38.73782,-123.48893,31.0,0.0,0.0,90.0
1690,G001,NC,HNN,01,200.0,"2011/09/13,22:00:00","2012/12/06,00:30:00",38.73782,-123.48893,31.0,0.0,0.0,0.0
1691,G001,NC,HNZ,01,200.0,"2011/09/13,22:00:00","2012/12/06,00:30:00",38.73782,-123.48893,31.0,0.0,-90.0,0.0
1692,G002,NC,HNE,01,200.0,"2012/12/06,00:21:00","3000/01/01,00:00:00",39.59192,-123.7837,30.0,0.0,0.0,90.0
1693,G002,NC,HNN,01,200.0,"2012/12/06,00:21:00","3000/01/01,00:00:00",39.59192,-123.7837,30.0,0.0,0.0,0.0
1694,G002,NC,HNZ,01,200.0,"2012/12/06,00:21:00","3000/01/01,00:00:00",39.59192,-123.7837,30.0,0.0,-90.0,0.0
1695,G003,NC,HNE,01,200.0,"2012/12/06,21:21:00","3000/01/01,00:00:00",39.3045,-123.80295,25.0,0.0,0.0,90.0
1696,G003,NC,HNN,01,200.0,"2012/12/06,21:21:00","3000/01/01,00:00:00",39.3045,-123.80295,25.0,0.0,0.0,0.0
1697,G003,NC,HNZ,01,200.0,"2012/12/06,21:21:00","3000/01/01,00:00:00",39.3045,-123.80295,25.0,0.0,-90.0,0.0
1698,G004,NC,HNE,01,200.0,"2012/12/07,18:33:00","3000/01/01,00:00:00",38.71025,-123.45123,20.0,0.0,0.0,90.0
1699,G004,NC,HNN,01,200.0,"2012/12/07,18:33:00","3000/01/01,00:00:00",38.71025,-123.45123,20.0,0.0,0.0,0.0
1700,G004,NC,HNZ,01,200.0,"2012/12/07,18:33:00","3000/01/01,00:00:00",38.71025,-123.45123,20.0,0.0,-90.0,0.0
1701,G005,NC,HNE,01,200.0,"2013/05/02,23:04:00","3000/01/01,00:00:00",38.59206,-123.31979,225.0,0.0,0.0,90.0
1702,G005,NC,HNN,01,200.0,"2013/05/02,23:04:00","3000/01/01,00:00:00",38.59206,-123.31979,225.0,0.0,0.0,0.0
1703,G005,NC,HNZ,01,200.0,"2013/05/02,23:04:00","3000/01/01,00:00:00",38.59206,-123.31979,225.0,0.0,-90.0,0.0
1704,G006,NC,HNE,01,200.0,"2013/05/03,18:56:00","3000/01/01,00:00:00",39.13217,-123.46815,357.0,0.0,0.0,90.0
1705,G006,NC,HNN,01,200.0,"2013/05/03,18:56:00","3000/01/01,00:00:00",39.13217,-123.46815,357.0,0.0,0.0,0.0
1706,G006,NC,HNZ,01,200.0,"2013/05/03,18:56:00","3000/01/01,00:00:00",39.13217,-123.46815,357.0,0.0,-90.0,0.0
1707,G007,NC,HNE,01,200.0,"2013/05/03,22:55:00","3000/01/01,00:00:00",39.02153,-123.68085,92.0,0.0,0.0,90.0
1708,G007,NC,HNN,01,200.0,"2013/05/03,22:55:00","3000/01/01,00:00:00",39.02153,-123.68085,92.0,0.0,0.0,0.0
1709,G007,NC,HNZ,01,200.0,"2013/05/03,22:55:00","3000/01/01,00:00:00",39.02153,-123.68085,92.0,0.0,-90.0,0.0
1710,GAC,NC,EHZ,--,100.0,"1986/05/15,21:15:00","1987/05/01,00:00:00",38.87274,-122.86292,968.0,0.0,-90.0,0.0
1711,GAC,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2020/08/19,18:31:00",38.87274,-122.86292,968.0,0.0,-90.0,0.0
1712,GAC,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.87274,-122.86292,968.0,0.0,-90.0,0.0
1713,GAR,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.96004,-122.2503,242.0,0.0,-90.0,0.0
1714,GAR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","3000/01/01,00:00:00",38.96004,-122.2503,242.0,0.0,-90.0,0.0
1715,GAR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.96004,-122.2503,242.0,0.0,-90.0,0.0
1716,GAX,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",38.71068,-122.75724,367.0,0.0,-90.0,0.0
1717,GAX,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2007/06/13,18:00:00",38.71068,-122.75724,367.0,0.0,-90.0,0.0
1718,GAX,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.71068,-122.75724,367.0,0.0,-90.0,0.0
1719,GAXB,NC,EHZ,--,100.0,"2007/06/13,22:08:00","2020/11/02,21:00:00",38.71073,-122.75733,386.0,0.0,-90.0,0.0
1720,GAXB,NC,EHZ,--,100.0,"2020/11/02,21:00:00","3000/01/01,00:00:00",38.71073,-122.75733,386.0,0.0,-90.0,0.0
1721,GAXB,NC,HNE,--,100.0,"2007/06/13,22:08:00","2020/11/02,21:00:00",38.71073,-122.75733,386.0,0.0,0.0,90.0
1722,GAXB,NC,HNE,--,100.0,"2020/11/02,21:00:00","3000/01/01,00:00:00",38.71073,-122.75733,386.0,0.0,0.0,90.0
1723,GAXB,NC,HNN,--,100.0,"2007/06/13,22:08:00","2020/11/02,21:00:00",38.71073,-122.75733,386.0,0.0,0.0,0.0
1724,GAXB,NC,HNN,--,100.0,"2020/11/02,21:00:00","3000/01/01,00:00:00",38.71073,-122.75733,386.0,0.0,0.0,0.0
1725,GAXB,NC,HNZ,--,100.0,"2007/06/13,22:08:00","2020/11/02,21:00:00",38.71073,-122.75733,386.0,0.0,-90.0,0.0
1726,GAXB,NC,HNZ,--,100.0,"2020/11/02,21:00:00","3000/01/01,00:00:00",38.71073,-122.75733,386.0,0.0,-90.0,0.0
1727,GBB,NC,EHZ,--,100.0,"2000/12/06,18:38:00","3000/01/01,00:00:00",39.80127,-122.3455,170.0,0.0,-90.0,0.0
1728,GBB,NC,SHZ,--,20.0,"2000/12/06,18:38:00","2006/01/24,18:00:00",39.80127,-122.3455,170.0,0.0,-90.0,0.0
1729,GBD,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",39.44243,-123.31065,632.0,0.0,-90.0,0.0
1730,GBD,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2006/07/18,23:59:00",39.44243,-123.31065,632.0,0.0,-90.0,0.0
1731,GBD,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",39.44243,-123.31065,632.0,0.0,-90.0,0.0
1732,GBG,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1984/08/10,20:15:00",38.81436,-122.68263,1103.0,0.0,-90.0,0.0
1733,GBG,NC,EHZ,--,100.0,"1984/08/10,20:15:00","1985/03/23,23:35:00",38.81436,-122.68263,1103.0,0.0,-90.0,0.0
1734,GBG,NC,EHZ,--,100.0,"1985/03/23,23:35:00","1987/05/01,00:00:00",38.81436,-122.68263,1103.0,0.0,-90.0,0.0
1735,GBG,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2019/08/01,22:22:00",38.81436,-122.68263,1103.0,0.0,-90.0,0.0
1736,GBG,NC,EHZ,01,100.0,"2019/07/26,01:05:00","3000/01/01,00:00:00",38.81435,-122.68268,1102.0,0.0,-90.0,0.0
1737,GBG,NC,HNE,01,100.0,"2019/07/26,01:05:00","3000/01/01,00:00:00",38.81435,-122.68268,1102.0,0.0,0.0,90.0
1738,GBG,NC,HNN,01,100.0,"2019/07/26,01:05:00","3000/01/01,00:00:00",38.81435,-122.68268,1102.0,0.0,0.0,0.0
1739,GBG,NC,HNZ,01,100.0,"2019/07/26,01:05:00","3000/01/01,00:00:00",38.81435,-122.68268,1102.0,0.0,-90.0,0.0
1740,GBG,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",38.81436,-122.68263,1103.0,0.0,-90.0,0.0
1741,GBL,NC,EHZ,01,100.0,"2019/05/15,00:00:00","3000/01/01,00:00:00",39.11709,-123.70883,144.0,0.0,-90.0,0.0
1742,GBL,NC,GAN,01,0.0167,"2019/05/15,00:00:00","3000/01/01,00:00:00",39.11709,-123.70883,144.0,0.0,0.0,0.0
1743,GBL,NC,GNS,01,0.0167,"2019/05/15,00:00:00","3000/01/01,00:00:00",39.11709,-123.70883,144.0,0.0,0.0,0.0
